,cy,yyyymmddhh,latns,lonew,mslp,vmax,rmax,ty,fyyyymmddhh,ftech,ftau,fverftime,flatns,flonew,e_alongtrack,e_crosstrack,e_totalerror
3184,13,2012-09-10 18:00:00,33.9,-46.9,988,33.4389,27,HU,2012-09-07 18:00:00,OFCL,72,2012-09-10 18:00:00,35.4,-45.4,1.42109e-14,235.88,235.88
3185,13,2012-09-08 00:00:00,31.6,-41.5,977,41.1556,27,HU,2012-09-08 00:00:00,OFCL,0,2012-09-08 00:00:00,31.6,-41.6,4.97279,-9.94558,11.1195
3186,13,2012-09-08 12:00:00,32.4,-41.9,975,43.7278,18,HU,2012-09-08 00:00:00,OFCL,12,2012-09-08 12:00:00,32.2,-42.1,-12.389,-28.9077,31.4507
3187,13,2012-09-09 00:00:00,33.3,-42.3,973,46.3,18,HU,2012-09-08 00:00:00,OFCL,24,2012-09-09 00:00:00,32.9,-42.5,-15.7253,-47.176,49.7279
3188,13,2012-09-09 12:00:00,33.7,-42.9,976,43.7278,18,HU,2012-09-08 00:00:00,OFCL,36,2012-09-09 12:00:00,33.5,-43.0,11.1195,-22.239,24.8639
3189,13,2012-09-10 00:00:00,33.6,-44.1,982,38.5833,18,HU,2012-09-08 00:00:00,OFCL,48,2012-09-10 00:00:00,33.9,-43.8,-40.4531,24.2719,47.176
3190,13,2012-09-11 00:00:00,34.8,-47.8,991,30.8667,27,TS,2012-09-08 00:00:00,OFCL,72,2012-09-11 00:00:00,36.0,-46.5,133.434,144.553,196.724
3191,13,2012-09-08 06:00:00,32.0,-41.7,978,41.1556,27,HU,2012-09-08 06:00:00,OFCL,0,2012-09-08 06:00:00,32.0,-41.8,4.97279,-9.94558,11.1195
3192,13,2012-09-08 18:00:00,32.9,-42.1,972,46.3,18,HU,2012-09-08 06:00:00,OFCL,12,2012-09-08 18:00:00,32.6,-42.2,-24.8639,-24.8639,35.1629
3193,13,2012-09-09 06:00:00,33.6,-42.6,976,43.7278,18,HU,2012-09-08 06:00:00,OFCL,24,2012-09-09 06:00:00,33.1,-42.7,-7.03258,-56.2607,56.6985
3194,13,2012-09-09 18:00:00,33.7,-43.5,979,41.1556,18,HU,2012-09-08 06:00:00,OFCL,36,2012-09-09 18:00:00,33.5,-43.2,-29.2485,-27.4205,40.0919
3195,13,2012-09-10 06:00:00,33.4,-44.9,985,36.0111,27,HU,2012-09-08 06:00:00,OFCL,48,2012-09-10 06:00:00,33.9,-44.3,-53.0674,68.7465,86.846
3196,13,2012-09-11 06:00:00,36.4,-47.8,994,28.2944,37,TS,2012-09-08 06:00:00,OFCL,72,2012-09-11 06:00:00,36.7,-47.1,41.75,73.6766,84.6835
3197,13,2012-09-08 12:00:00,32.4,-41.9,975,43.7278,18,HU,2012-09-08 12:00:00,OFCL,0,2012-09-08 12:00:00,32.3,-42.0,-6.19451,-14.4539,15.7253
3198,13,2012-09-09 00:00:00,33.3,-42.3,973,46.3,18,HU,2012-09-08 12:00:00,OFCL,12,2012-09-09 00:00:00,33.0,-42.5,-7.86267,-39.3133,40.0919
3199,13,2012-09-09 12:00:00,33.7,-42.9,976,43.7278,18,HU,2012-09-08 12:00:00,OFCL,24,2012-09-09 12:00:00,33.4,-42.9,-2.04262e-15,-33.3585,33.3585
3200,13,2012-09-10 00:00:00,33.6,-44.1,982,38.5833,18,HU,2012-09-08 12:00:00,OFCL,36,2012-09-10 00:00:00,33.6,-43.8,-32.3625,-8.09062,33.3585
3201,13,2012-09-10 12:00:00,33.6,-45.8,986,36.0111,27,HU,2012-09-08 12:00:00,OFCL,48,2012-09-10 12:00:00,33.8,-45.1,-69.2423,41.9355,80.9511
3202,13,2012-09-11 12:00:00,38.2,-47.6,997,23.15,37,TS,2012-09-08 12:00:00,OFCL,72,2012-09-11 12:00:00,38.2,-48.2,-29.8367,-59.6735,66.717
3203,13,2012-09-08 18:00:00,32.9,-42.1,972,46.3,18,HU,2012-09-08 18:00:00,OFCL,0,2012-09-08 18:00:00,32.9,-42.2,4.97279,-9.94558,11.1195
3204,13,2012-09-09 06:00:00,33.6,-42.6,976,43.7278,18,HU,2012-09-08 18:00:00,OFCL,12,2012-09-09 06:00:00,33.6,-42.7,10.5489,-3.51629,11.1195
3205,13,2012-09-09 18:00:00,33.7,-43.5,979,41.1556,18,HU,2012-09-08 18:00:00,OFCL,24,2012-09-09 18:00:00,33.9,-43.3,-25.5925,18.2803,31.4507
3206,13,2012-09-10 06:00:00,33.4,-44.9,985,36.0111,27,HU,2012-09-08 18:00:00,OFCL,36,2012-09-10 06:00:00,34.0,-44.4,-39.8006,77.189,86.846
3207,13,2012-09-10 18:00:00,33.9,-46.9,988,33.4389,27,HU,2012-09-08 18:00:00,OFCL,48,2012-09-10 18:00:00,34.5,-45.8,-39.3133,133.665,139.327
3208,13,2012-09-09 00:00:00,33.3,-42.3,973,46.3,18,HU,2012-09-09 00:00:00,OFCL,0,2012-09-09 00:00:00,33.3,-42.3,0.0,0.0,0.0
3209,13,2012-09-09 12:00:00,33.7,-42.9,976,43.7278,18,HU,2012-09-09 00:00:00,OFCL,12,2012-09-09 12:00:00,33.8,-42.8,-11.1195,11.1195,15.7253
3210,13,2012-09-10 00:00:00,33.6,-44.1,982,38.5833,18,HU,2012-09-09 00:00:00,OFCL,24,2012-09-10 00:00:00,33.9,-43.7,-51.2406,21.575,55.5975
3211,13,2012-09-10 12:00:00,33.6,-45.8,986,36.0111,27,HU,2012-09-09 00:00:00,OFCL,36,2012-09-10 12:00:00,34.1,-45.0,-71.1928,77.0443,104.901
3212,13,2012-09-11 00:00:00,34.8,-47.8,991,30.8667,27,TS,2012-09-09 00:00:00,OFCL,48,2012-09-11 00:00:00,35.2,-46.6,44.478,133.434,140.652
3213,13,2012-09-09 06:00:00,33.6,-42.6,976,43.7278,18,HU,2012-09-09 06:00:00,OFCL,0,2012-09-09 06:00:00,33.7,-42.6,3.51629,10.5489,11.1195
3214,13,2012-09-09 18:00:00,33.7,-43.5,979,41.1556,18,HU,2012-09-09 06:00:00,OFCL,12,2012-09-09 18:00:00,33.9,-43.5,-3.65607,21.9364,22.239
3215,13,2012-09-10 06:00:00,33.4,-44.9,985,36.0111,27,HU,2012-09-09 06:00:00,OFCL,24,2012-09-10 06:00:00,34.0,-44.8,3.61823,67.5404,67.6372
3216,13,2012-09-10 18:00:00,33.9,-46.9,988,33.4389,27,HU,2012-09-09 06:00:00,OFCL,36,2012-09-10 18:00:00,34.6,-46.6,31.4507,78.6267,84.6835
3217,13,2012-09-11 06:00:00,36.4,-47.8,994,28.2944,37,TS,2012-09-09 06:00:00,OFCL,48,2012-09-11 06:00:00,36.5,-47.9,9.82354,-12.2794,15.7253
3218,13,2012-09-09 12:00:00,33.7,-42.9,976,43.7278,18,HU,2012-09-09 12:00:00,OFCL,0,2012-09-09 12:00:00,33.7,-42.9,0.0,0.0,0.0
3219,13,2012-09-10 00:00:00,33.6,-44.1,982,38.5833,18,HU,2012-09-09 12:00:00,OFCL,12,2012-09-10 00:00:00,33.8,-43.9,-26.9687,16.1812,31.4507
3220,13,2012-09-10 12:00:00,33.6,-45.8,986,36.0111,27,HU,2012-09-09 12:00:00,OFCL,24,2012-09-10 12:00:00,34.0,-45.5,-20.4801,51.6879,55.5975
3221,13,2012-09-11 00:00:00,34.8,-47.8,991,30.8667,27,TS,2012-09-09 12:00:00,OFCL,36,2012-09-11 00:00:00,35.1,-47.0,33.3585,88.9559,95.005
3222,13,2012-09-11 12:00:00,38.2,-47.6,997,23.15,37,TS,2012-09-09 12:00:00,OFCL,48,2012-09-11 12:00:00,38.1,-47.6,-9.94558,4.97279,11.1195
3223,13,2012-09-09 18:00:00,33.7,-43.5,979,41.1556,18,HU,2012-09-09 18:00:00,OFCL,0,2012-09-09 18:00:00,33.7,-43.5,0.0,0.0,0.0
3224,13,2012-09-10 06:00:00,33.4,-44.9,985,36.0111,27,HU,2012-09-09 18:00:00,OFCL,12,2012-09-10 06:00:00,33.6,-44.9,4.82431,21.7094,22.239
3225,13,2012-09-10 18:00:00,33.9,-46.9,988,33.4389,27,HU,2012-09-09 18:00:00,OFCL,24,2012-09-10 18:00:00,34.2,-46.6,5.61329e-13,47.176,47.176
3226,13,2012-09-11 06:00:00,36.4,-47.8,994,28.2944,37,TS,2012-09-09 18:00:00,OFCL,36,2012-09-11 06:00:00,36.4,-47.8,0.0,0.0,0.0
3227,13,2012-09-10 00:00:00,33.6,-44.1,982,38.5833,18,HU,2012-09-10 00:00:00,OFCL,0,2012-09-10 00:00:00,33.6,-44.1,0.0,0.0,0.0
3228,13,2012-09-10 12:00:00,33.6,-45.8,986,36.0111,27,HU,2012-09-10 00:00:00,OFCL,12,2012-09-10 12:00:00,33.8,-45.6,-15.6039,27.3068,31.4507
3229,13,2012-09-11 00:00:00,34.8,-47.8,991,30.8667,27,TS,2012-09-10 00:00:00,OFCL,24,2012-09-11 00:00:00,34.8,-47.2,0.0,66.717,66.717
3230,13,2012-09-11 12:00:00,38.2,-47.6,997,23.15,37,TS,2012-09-10 00:00:00,OFCL,36,2012-09-11 12:00:00,37.3,-48.1,-114.374,-4.97279,114.482
3231,13,2012-09-10 06:00:00,33.4,-44.9,985,36.0111,27,HU,2012-09-10 06:00:00,OFCL,0,2012-09-10 06:00:00,33.4,-44.8,-10.8547,2.41216,11.1195
3232,13,2012-09-10 18:00:00,33.9,-46.9,988,33.4389,27,HU,2012-09-10 06:00:00,OFCL,12,2012-09-10 18:00:00,34.0,-46.5,-23.588,39.3133,45.8468
3233,13,2012-09-11 06:00:00,36.4,-47.8,994,28.2944,37,TS,2012-09-10 06:00:00,OFCL,24,2012-09-11 06:00:00,36.0,-47.9,-45.4339,-6.13971,45.8468
3234,13,2012-09-10 12:00:00,33.6,-45.8,986,36.0111,27,HU,2012-09-10 12:00:00,OFCL,0,2012-09-10 12:00:00,33.5,-45.9,7.80195,-13.6534,15.7253
3235,13,2012-09-11 00:00:00,34.8,-47.8,991,30.8667,27,TS,2012-09-10 12:00:00,OFCL,12,2012-09-11 00:00:00,34.8,-47.6,0.0,22.239,22.239
3236,13,2012-09-11 12:00:00,38.2,-47.6,997,23.15,37,TS,2012-09-10 12:00:00,OFCL,24,2012-09-11 12:00:00,37.5,-48.1,-94.483,-14.9184,95.6535
3237,13,2012-09-10 18:00:00,33.9,-46.9,988,33.4389,27,HU,2012-09-10 18:00:00,OFCL,0,2012-09-10 18:00:00,34.0,-47.1,23.588,-7.86267,24.8639
3238,13,2012-09-11 06:00:00,36.4,-47.8,994,28.2944,37,TS,2012-09-10 18:00:00,OFCL,12,2012-09-11 06:00:00,36.2,-48.3,-28.2427,-52.8015,59.8803
3239,13,2012-09-11 00:00:00,34.8,-47.8,991,30.8667,27,TS,2012-09-11 00:00:00,OFCL,0,2012-09-11 00:00:00,34.8,-47.8,0.0,0.0,0.0
3240,13,2012-09-11 12:00:00,38.2,-47.6,997,23.15,37,TS,2012-09-11 00:00:00,OFCL,12,2012-09-11 12:00:00,37.7,-48.0,-69.619,-14.9184,71.1995
3241,13,2012-09-11 06:00:00,36.4,-47.8,994,28.2944,37,TS,2012-09-11 06:00:00,OFCL,0,2012-09-11 06:00:00,36.4,-47.8,0.0,0.0,0.0
3242,13,2012-09-11 12:00:00,38.2,-47.6,997,23.15,37,TS,2012-09-11 12:00:00,OFCL,0,2012-09-11 12:00:00,38.2,-47.5,4.97279,9.94558,11.1195
3243,14,2012-09-12 00:00:00,17.5,-44.8,1004,18.0056,46,TS,2012-09-11 12:00:00,OFCL,12,2012-09-12 00:00:00,17.0,-44.5,-55.9082,-32.835,64.8372
3244,14,2012-09-12 12:00:00,18.8,-47.1,997,25.7222,37,TS,2012-09-11 12:00:00,OFCL,24,2012-09-12 12:00:00,18.3,-46.8,-56.8283,-31.2155,64.8372
3245,14,2012-09-13 00:00:00,20.2,-49.5,990,30.8667,27,TS,2012-09-11 12:00:00,OFCL,36,2012-09-13 00:00:00,19.8,-49.3,-44.1462,-22.8906,49.7279
3246,14,2012-09-13 12:00:00,22.0,-51.7,990,30.8667,27,TS,2012-09-11 12:00:00,OFCL,48,2012-09-13 12:00:00,21.4,-51.3,-80.0603,-4.4478,80.1838
3247,14,2012-09-14 12:00:00,27.0,-54.0,986,30.8667,27,TS,2012-09-11 12:00:00,OFCL,72,2012-09-14 12:00:00,25.0,-54.0,-216.695,50.0065,222.39
3248,14,2012-09-15 12:00:00,30.8,-50.7,980,36.0111,37,HU,2012-09-11 12:00:00,OFCL,96,2012-09-15 12:00:00,28.5,-53.5,-311.346,255.748,402.919
3249,14,2012-09-16 12:00:00,30.6,-43.0,985,33.4389,37,HU,2012-09-11 12:00:00,OFCL,120,2012-09-16 12:00:00,30.5,-51.0,-887.41,-62.7928,889.629
3250,14,2012-09-12 06:00:00,18.1,-45.9,1001,23.15,55,TS,2012-09-11 18:00:00,OFCL,12,2012-09-12 06:00:00,18.5,-45.4,-25.6128,66.4331,71.1995
3251,14,2012-09-12 18:00:00,19.5,-48.3,994,28.2944,37,TS,2012-09-11 18:00:00,OFCL,24,2012-09-12 18:00:00,19.9,-47.8,-25.6128,66.4331,71.1995
3252,14,2012-09-13 06:00:00,21.0,-50.6,990,30.8667,27,TS,2012-09-11 18:00:00,OFCL,36,2012-09-13 06:00:00,21.4,-50.1,-11.2197,70.3099,71.1995
3253,14,2012-09-13 18:00:00,23.2,-52.6,989,30.8667,27,TS,2012-09-11 18:00:00,OFCL,48,2012-09-13 18:00:00,23.2,-52.0,-37.0079,55.5119,66.717
3254,14,2012-09-14 18:00:00,28.3,-53.7,984,33.4389,27,HU,2012-09-11 18:00:00,OFCL,72,2012-09-14 18:00:00,27.0,-54.0,-147.971,10.6278,148.353
3255,14,2012-09-15 18:00:00,30.8,-49.1,980,36.0111,37,HU,2012-09-11 18:00:00,OFCL,96,2012-09-15 18:00:00,30.0,-52.5,-371.778,112.366,388.387
3256,14,2012-09-16 18:00:00,30.8,-40.6,985,33.4389,37,HU,2012-09-11 18:00:00,OFCL,120,2012-09-16 18:00:00,31.5,-49.5,-963.374,-239.472,992.691
3257,14,2012-09-12 00:00:00,17.5,-44.8,1004,18.0056,46,TS,2012-09-12 00:00:00,OFCL,0,2012-09-12 00:00:00,17.5,-44.6,-19.5235,10.6492,22.239
3258,14,2012-09-12 12:00:00,18.8,-47.1,997,25.7222,37,TS,2012-09-12 00:00:00,OFCL,12,2012-09-12 12:00:00,18.9,-46.9,-13.6068,20.8104,24.8639
3259,14,2012-09-13 00:00:00,20.2,-49.5,990,30.8667,27,TS,2012-09-12 00:00:00,OFCL,24,2012-09-13 00:00:00,20.5,-49.2,-7.35769,46.5987,47.176
3260,14,2012-09-13 12:00:00,22.0,-51.7,990,30.8667,27,TS,2012-09-12 00:00:00,OFCL,36,2012-09-13 12:00:00,22.2,-51.2,-15.5673,57.8214,59.8803
3261,14,2012-09-14 00:00:00,24.4,-53.4,989,30.8667,27,TS,2012-09-12 00:00:00,OFCL,48,2012-09-14 00:00:00,24.4,-53.0,-19.8912,39.7823,44.478
3262,14,2012-09-15 00:00:00,29.6,-53.3,981,36.0111,37,HU,2012-09-12 00:00:00,OFCL,72,2012-09-15 00:00:00,28.0,-53.8,-155.691,102.49,186.397
3263,14,2012-09-16 00:00:00,30.7,-47.5,981,36.0111,37,HU,2012-09-12 00:00:00,OFCL,96,2012-09-16 00:00:00,30.0,-51.9,-485.002,101.02,495.411
3264,14,2012-09-17 00:00:00,31.1,-38.8,986,30.8667,55,TS,2012-09-12 00:00:00,OFCL,120,2012-09-17 00:00:00,31.5,-48.0,-949.87,-382.415,1023.96
3265,14,2012-09-12 06:00:00,18.1,-45.9,1001,23.15,55,TS,2012-09-12 06:00:00,OFCL,0,2012-09-12 06:00:00,18.3,-46.0,20.8104,13.6068,24.8639
3266,14,2012-09-12 18:00:00,19.5,-48.3,994,28.2944,37,TS,2012-09-12 06:00:00,OFCL,12,2012-09-12 18:00:00,19.7,-48.5,30.4151,8.00399,31.4507
3267,14,2012-09-13 06:00:00,21.0,-50.6,990,30.8667,27,TS,2012-09-12 06:00:00,OFCL,24,2012-09-13 06:00:00,21.4,-50.6,29.9191,32.911,44.478
3268,14,2012-09-13 18:00:00,23.2,-52.6,989,30.8667,27,TS,2012-09-12 06:00:00,OFCL,36,2012-09-13 18:00:00,23.3,-52.6,9.25198,6.16798,11.1195
3269,14,2012-09-14 06:00:00,25.6,-54.0,987,30.8667,27,TS,2012-09-12 06:00:00,OFCL,48,2012-09-14 06:00:00,25.4,-53.8,-22.239,22.239,31.4507
3270,14,2012-09-15 06:00:00,30.5,-52.2,980,36.0111,37,HU,2012-09-12 06:00:00,OFCL,72,2012-09-15 06:00:00,29.0,-54.0,-228.975,124.301,260.538
3271,14,2012-09-16 06:00:00,30.6,-45.4,984,33.4389,37,HU,2012-09-12 06:00:00,OFCL,96,2012-09-16 06:00:00,31.0,-51.0,-622.692,-44.478,624.278
3272,14,2012-09-17 06:00:00,31.7,-37.1,987,30.8667,74,TS,2012-09-12 06:00:00,OFCL,120,2012-09-17 06:00:00,32.5,-46.5,-820.342,-653.806,1049.01
3273,14,2012-09-12 12:00:00,18.8,-47.1,997,25.7222,37,TS,2012-09-12 12:00:00,OFCL,0,2012-09-12 12:00:00,18.7,-47.0,-15.2076,-4.00199,15.7253
3274,14,2012-09-13 00:00:00,20.2,-49.5,990,30.8667,27,TS,2012-09-12 12:00:00,OFCL,12,2012-09-13 00:00:00,20.3,-49.2,-20.438,28.6132,35.1629
3275,14,2012-09-13 12:00:00,22.0,-51.7,990,30.8667,27,TS,2012-09-12 12:00:00,OFCL,24,2012-09-13 12:00:00,22.1,-51.3,-17.7912,42.2541,45.8468
3276,14,2012-09-14 00:00:00,24.4,-53.4,989,30.8667,27,TS,2012-09-12 12:00:00,OFCL,36,2012-09-14 00:00:00,24.1,-52.9,-54.7007,34.8095,64.8372
3277,14,2012-09-14 12:00:00,27.0,-54.0,986,30.8667,27,TS,2012-09-12 12:00:00,OFCL,48,2012-09-14 12:00:00,26.3,-53.8,-70.8425,39.1717,80.9511
3278,14,2012-09-15 12:00:00,30.8,-50.7,980,36.0111,37,HU,2012-09-12 12:00:00,OFCL,72,2012-09-15 12:00:00,30.0,-52.5,-200.151,88.9559,219.029
3279,14,2012-09-16 12:00:00,30.6,-43.0,985,33.4389,37,HU,2012-09-12 12:00:00,OFCL,96,2012-09-16 12:00:00,32.5,-49.0,-647.32,-265.946,699.822
3280,14,2012-09-17 12:00:00,32.5,-35.9,988,28.2944,74,TS,2012-09-12 12:00:00,OFCL,120,2012-09-17 12:00:00,34.5,-43.5,-542.631,-684.961,873.853
3281,14,2012-09-12 18:00:00,19.5,-48.3,994,28.2944,37,TS,2012-09-12 18:00:00,OFCL,0,2012-09-12 18:00:00,19.6,-48.2,-4.00199,15.2076,15.7253
3282,14,2012-09-13 06:00:00,21.0,-50.6,990,30.8667,27,TS,2012-09-12 18:00:00,OFCL,12,2012-09-13 06:00:00,21.3,-50.4,5.98382,39.6428,40.0919
3283,14,2012-09-13 18:00:00,23.2,-52.6,989,30.8667,27,TS,2012-09-12 18:00:00,OFCL,24,2012-09-13 18:00:00,23.3,-52.3,-9.25198,33.9239,35.1629
3284,14,2012-09-14 06:00:00,25.6,-54.0,987,30.8667,27,TS,2012-09-12 18:00:00,OFCL,36,2012-09-14 06:00:00,25.5,-53.8,-11.1195,22.239,24.8639
3285,14,2012-09-14 18:00:00,28.3,-53.7,984,33.4389,27,HU,2012-09-12 18:00:00,OFCL,48,2012-09-14 18:00:00,28.0,-54.0,-41.6936,-22.0731,47.176
3286,14,2012-09-15 18:00:00,30.8,-49.1,980,36.0111,37,HU,2012-09-12 18:00:00,OFCL,72,2012-09-15 18:00:00,31.0,-51.0,-212.246,-9.01699,212.438
3287,14,2012-09-16 18:00:00,30.8,-40.6,985,33.4389,37,HU,2012-09-12 18:00:00,OFCL,96,2012-09-16 18:00:00,32.5,-46.0,-561.206,-285.173,629.505
3288,14,2012-09-17 18:00:00,33.1,-35.1,988,28.2944,74,TS,2012-09-12 18:00:00,OFCL,120,2012-09-17 18:00:00,33.0,-40.0,-459.515,-292.979,544.969
3289,14,2012-09-13 00:00:00,20.2,-49.5,990,30.8667,27,TS,2012-09-13 00:00:00,OFCL,0,2012-09-13 00:00:00,20.2,-49.5,0.0,0.0,0.0
3290,14,2012-09-13 12:00:00,22.0,-51.7,990,30.8667,27,TS,2012-09-13 00:00:00,OFCL,12,2012-09-13 12:00:00,22.1,-51.5,-4.4478,24.4629,24.8639
3291,14,2012-09-14 00:00:00,24.4,-53.4,989,30.8667,27,TS,2012-09-13 00:00:00,OFCL,24,2012-09-14 00:00:00,24.2,-53.2,-29.8367,9.94558,31.4507
3292,14,2012-09-14 12:00:00,27.0,-54.0,986,30.8667,27,TS,2012-09-13 00:00:00,OFCL,36,2012-09-14 12:00:00,26.4,-54.0,-65.0084,15.0019,66.717
3293,14,2012-09-15 00:00:00,29.6,-53.3,981,36.0111,37,HU,2012-09-13 00:00:00,OFCL,48,2012-09-15 00:00:00,28.6,-53.8,-113.443,50.8537,124.32
3294,14,2012-09-16 00:00:00,30.7,-47.5,981,36.0111,37,HU,2012-09-13 00:00:00,OFCL,72,2012-09-16 00:00:00,30.9,-50.2,-300.944,-7.93351,301.049
3295,14,2012-09-17 00:00:00,31.1,-38.8,986,30.8667,55,TS,2012-09-13 00:00:00,OFCL,96,2012-09-17 00:00:00,31.8,-44.5,-571.772,-284.344,638.573
3296,14,2012-09-18 00:00:00,33.5,-34.5,989,25.7222,74,TS,2012-09-13 00:00:00,OFCL,120,2012-09-18 00:00:00,32.9,-38.0,-360.827,-160.368,394.859
3297,14,2012-09-13 06:00:00,21.0,-50.6,990,30.8667,27,TS,2012-09-13 06:00:00,OFCL,0,2012-09-13 06:00:00,21.0,-50.6,0.0,0.0,0.0
3298,14,2012-09-13 18:00:00,23.2,-52.6,989,30.8667,27,TS,2012-09-13 06:00:00,OFCL,12,2012-09-13 18:00:00,23.1,-52.7,-3.08399,-15.42,15.7253
3299,14,2012-09-14 06:00:00,25.6,-54.0,987,30.8667,27,TS,2012-09-13 06:00:00,OFCL,24,2012-09-14 06:00:00,25.4,-54.0,-22.239,0.0,22.239
3300,14,2012-09-14 18:00:00,28.3,-53.7,984,33.4389,27,HU,2012-09-13 06:00:00,OFCL,36,2012-09-14 18:00:00,27.6,-54.2,-90.7449,-30.2483,95.6535
3301,14,2012-09-15 06:00:00,30.5,-52.2,980,36.0111,37,HU,2012-09-13 06:00:00,OFCL,48,2012-09-15 06:00:00,29.3,-53.3,-146.108,106.855,181.012
3302,14,2012-09-16 06:00:00,30.6,-45.4,984,33.4389,37,HU,2012-09-13 06:00:00,OFCL,72,2012-09-16 06:00:00,31.5,-49.5,-455.899,-100.075,466.754
3303,14,2012-09-17 06:00:00,31.7,-37.1,987,30.8667,74,TS,2012-09-13 06:00:00,OFCL,96,2012-09-17 06:00:00,32.5,-44.0,-589.043,-499.607,772.385
3304,14,2012-09-18 06:00:00,33.9,-33.9,989,25.7222,92,TS,2012-09-13 06:00:00,OFCL,120,2012-09-18 06:00:00,34.0,-38.0,-373.163,-262.139,456.035
3305,14,2012-09-13 12:00:00,22.0,-51.7,990,30.8667,27,TS,2012-09-13 12:00:00,OFCL,0,2012-09-13 12:00:00,22.0,-51.7,0.0,0.0,0.0
3306,14,2012-09-14 00:00:00,24.4,-53.4,989,30.8667,27,TS,2012-09-13 12:00:00,OFCL,12,2012-09-14 00:00:00,24.2,-53.3,-24.8639,1.75859e-13,24.8639
3307,14,2012-09-14 12:00:00,27.0,-54.0,986,30.8667,27,TS,2012-09-13 12:00:00,OFCL,24,2012-09-14 12:00:00,26.4,-54.2,-70.0091,-6.66753,70.3258
3308,14,2012-09-15 00:00:00,29.6,-53.3,981,36.0111,37,HU,2012-09-13 12:00:00,OFCL,36,2012-09-15 00:00:00,28.6,-53.8,-113.443,50.8537,124.32
3309,14,2012-09-15 12:00:00,30.8,-50.7,980,36.0111,37,HU,2012-09-13 12:00:00,OFCL,48,2012-09-15 12:00:00,30.1,-52.6,-211.27,77.8364,225.153
3310,14,2012-09-16 12:00:00,30.6,-43.0,985,33.4389,37,HU,2012-09-13 12:00:00,OFCL,72,2012-09-16 12:00:00,31.8,-48.2,-565.135,-180.991,593.41
3311,14,2012-09-17 12:00:00,32.5,-35.9,988,28.2944,74,TS,2012-09-13 12:00:00,OFCL,96,2012-09-17 12:00:00,32.5,-42.5,-587.109,-440.332,733.887
3312,14,2012-09-18 12:00:00,34.3,-33.3,989,25.7222,92,TS,2012-09-13 12:00:00,OFCL,120,2012-09-18 12:00:00,34.0,-37.0,-314.507,-267.331,412.771
3313,14,2012-09-13 18:00:00,23.2,-52.6,989,30.8667,27,TS,2012-09-13 18:00:00,OFCL,0,2012-09-13 18:00:00,23.3,-52.6,9.25198,6.16798,11.1195
3314,14,2012-09-14 06:00:00,25.6,-54.0,987,30.8667,27,TS,2012-09-13 18:00:00,OFCL,12,2012-09-14 06:00:00,25.7,-54.0,11.1195,0.0,11.1195
3315,14,2012-09-14 18:00:00,28.3,-53.7,984,33.4389,27,HU,2012-09-13 18:00:00,OFCL,24,2012-09-14 18:00:00,28.0,-54.4,-54.7739,-64.5842,84.6835
3316,14,2012-09-15 06:00:00,30.5,-52.2,980,36.0111,37,HU,2012-09-13 18:00:00,OFCL,36,2012-09-15 06:00:00,30.1,-53.8,-183.18,8.72285,183.387
3317,14,2012-09-15 18:00:00,30.8,-49.1,980,36.0111,37,HU,2012-09-13 18:00:00,OFCL,48,2012-09-15 18:00:00,31.3,-52.0,-325.305,-35.3744,327.223
3318,14,2012-09-16 18:00:00,30.8,-40.6,985,33.4389,37,HU,2012-09-13 18:00:00,OFCL,72,2012-09-16 18:00:00,32.0,-47.0,-680.028,-248.613,724.049
3319,14,2012-09-17 18:00:00,33.1,-35.1,988,28.2944,74,TS,2012-09-13 18:00:00,OFCL,96,2012-09-17 18:00:00,33.0,-41.0,-552.035,-354.659,656.144
3320,14,2012-09-18 18:00:00,34.9,-32.7,989,25.7222,129,TS,2012-09-13 18:00:00,OFCL,120,2012-09-18 18:00:00,35.0,-34.0,-70.9318,-126.444,144.98
3321,14,2012-09-14 00:00:00,24.4,-53.4,989,30.8667,27,TS,2012-09-14 00:00:00,OFCL,0,2012-09-14 00:00:00,24.4,-53.4,0.0,0.0,0.0
3322,14,2012-09-14 12:00:00,27.0,-54.0,986,30.8667,27,TS,2012-09-14 00:00:00,OFCL,12,2012-09-14 12:00:00,26.8,-54.2,-26.6701,-16.6688,31.4507
3323,14,2012-09-15 00:00:00,29.6,-53.3,981,36.0111,37,HU,2012-09-14 00:00:00,OFCL,24,2012-09-15 00:00:00,29.1,-54.0,-95.4485,-6.25892,95.6535
3324,14,2012-09-15 12:00:00,30.8,-50.7,980,36.0111,37,HU,2012-09-14 00:00:00,OFCL,36,2012-09-15 12:00:00,30.7,-52.7,-222.39,11.1195,222.668
3325,14,2012-09-16 00:00:00,30.7,-47.5,981,36.0111,37,HU,2012-09-14 00:00:00,OFCL,48,2012-09-16 00:00:00,31.4,-50.4,-325.803,-62.4102,331.726
3326,14,2012-09-17 00:00:00,31.1,-38.8,986,30.8667,55,TS,2012-09-14 00:00:00,OFCL,72,2012-09-17 00:00:00,32.3,-44.6,-563.754,-340.473,658.589
3327,14,2012-09-18 00:00:00,33.5,-34.5,989,25.7222,74,TS,2012-09-14 00:00:00,OFCL,96,2012-09-18 00:00:00,33.5,-38.5,-370.079,-246.719,444.78
3328,14,2012-09-19 00:00:00,35.5,-32.3,989,25.7222,129,TS,2012-09-14 00:00:00,OFCL,120,2012-09-19 00:00:00,35.5,-32.5,-9.94558,-19.8912,22.239
